order_id,order_date,on_truck_scan_date,ship_mode
CA-2020-155936,2020-06-22,2020-07-01,Standard Processing
CA-2020-105074,2020-06-24,2020-07-01,Standard Processing
CA-2020-122105,2020-06-24,2020-07-01,Standard Processing
US-2020-151316,2020-06-24,2020-07-01,Standard Processing
US-2020-151316,2020-06-24,2020-07-01,Standard Processing
CA-2020-132955,2020-06-24,2020-07-01,Standard Processing
CA-2020-138310,2020-06-26,2020-07-01,Standard Processing
CA-2020-163531,2020-06-26,2020-07-01,Standard Processing
CA-2020-100636,2020-06-26,2020-07-01,Standard Processing
CA-2020-107132,2020-06-26,2020-07-01,Standard Processing
CA-2020-107132,2020-06-26,2020-07-01,Standard Processing
CA-2020-107132,2020-06-26,2020-07-01,Standard Processing
CA-2020-107132,2020-06-26,2020-07-01,Standard Processing
CA-2020-123638,2020-06-27,2020-07-01,Standard Processing
CA-2020-143574,2020-06-29,2020-07-03,Express
CA-2020-143574,2020-06-29,2020-07-03,Express
CA-2020-143574,2020-06-29,2020-07-03,Express
CA-2020-168109,2020-07-03,2020-07-03,Express
CA-2020-168109,2020-07-03,2020-07-03,Express
CA-2020-168109,2020-07-03,2020-07-03,Express
CA-2020-168109,2020-07-03,2020-07-03,Express
CA-2020-116988,2020-06-27,2020-07-03,Standard Processing
CA-2020-116988,2020-06-27,2020-07-03,Standard Processing
CA-2020-116988,2020-06-27,2020-07-03,Standard Processing
CA-2020-109393,2020-06-30,2020-07-03,Standard Processing
CA-2020-100384,2020-06-24,2020-07-03,Standard Processing
CA-2020-100384,2020-06-24,2020-07-03,Standard Processing
CA-2020-133648,2020-06-25,2020-07-03,Standard Processing
CA-2020-133648,2020-06-25,2020-07-03,Standard Processing
CA-2020-133648,2020-06-25,2020-07-03,Standard Processing
CA-2020-134796,2020-06-25,2020-07-03,Standard Processing
CA-2020-115364,2020-06-26,2020-07-03,Standard Processing
CA-2020-157091,2020-06-26,2020-07-03,Standard Processing
CA-2020-148810,2020-06-26,2020-07-03,Standard Processing
CA-2020-148810,2020-06-26,2020-07-03,Standard Processing
CA-2020-107958,2020-07-02,2020-07-06,Express
CA-2020-107958,2020-07-02,2020-07-06,Express
CA-2020-124828,2020-07-03,2020-07-06,Express
CA-2020-106747,2020-07-03,2020-07-06,Express
US-2020-152492,2020-07-06,2020-07-06,Express
CA-2020-100650,2020-06-29,2020-07-06,Standard Processing
CA-2020-161410,2020-06-26,2020-07-06,Standard Processing
CA-2020-161410,2020-06-26,2020-07-06,Standard Processing
CA-2020-151190,2020-06-27,2020-07-06,Standard Processing
CA-2020-104388,2020-07-05,2020-07-08,Express
CA-2020-163006,2020-06-30,2020-07-08,Standard Processing
CA-2020-163006,2020-06-30,2020-07-08,Standard Processing
CA-2020-163006,2020-06-30,2020-07-08,Standard Processing
CA-2020-121503,2020-07-03,2020-07-08,Standard Processing
CA-2020-121503,2020-07-03,2020-07-08,Standard Processing
US-2020-111024,2020-07-03,2020-07-08,Standard Processing
US-2020-111024,2020-07-03,2020-07-08,Standard Processing
US-2020-111024,2020-07-03,2020-07-08,Standard Processing
CA-2020-147039,2020-06-29,2020-07-08,Standard Processing
CA-2020-147039,2020-06-29,2020-07-08,Standard Processing
CA-2020-137085,2020-06-29,2020-07-08,Standard Processing
US-2020-126081,2020-06-29,2020-07-08,Standard Processing
CA-2020-102946,2020-06-30,2020-07-08,Standard Processing
CA-2020-131695,2020-06-30,2020-07-08,Standard Processing
CA-2020-131695,2020-06-30,2020-07-08,Standard Processing
CA-2020-125745,2020-06-30,2020-07-08,Standard Processing
US-2020-113201,2020-06-30,2020-07-08,Standard Processing
CA-2020-164112,2020-06-30,2020-07-08,Standard Processing
US-2020-126179,2020-07-03,2020-07-08,Standard Processing
US-2020-126179,2020-07-03,2020-07-08,Standard Processing
CA-2020-111647,2020-07-03,2020-07-08,Standard Processing
US-2020-169551,2020-07-07,2020-07-10,Express
US-2020-169551,2020-07-07,2020-07-10,Express
US-2020-169551,2020-07-07,2020-07-10,Express
US-2020-169551,2020-07-07,2020-07-10,Express
US-2020-169551,2020-07-07,2020-07-10,Express
US-2020-169551,2020-07-07,2020-07-10,Express
CA-2020-150189,2020-07-08,2020-07-10,Express
CA-2020-105053,2020-07-07,2020-07-10,Standard Processing
CA-2020-155152,2020-07-07,2020-07-10,Standard Processing
US-2020-148362,2020-07-01,2020-07-10,Standard Processing
US-2020-148362,2020-07-01,2020-07-10,Standard Processing
US-2020-148362,2020-07-01,2020-07-10,Standard Processing
US-2020-129777,2020-07-03,2020-07-10,Standard Processing
US-2020-129777,2020-07-03,2020-07-10,Standard Processing
CA-2020-139437,2020-07-03,2020-07-10,Standard Processing
US-2020-166233,2020-07-03,2020-07-10,Standard Processing
CA-2020-133249,2020-07-08,2020-07-13,Express
CA-2020-115651,2020-07-09,2020-07-13,Express
CA-2020-115651,2020-07-09,2020-07-13,Express
CA-2020-140053,2020-07-03,2020-07-13,Standard Processing
CA-2020-169124,2020-07-03,2020-07-13,Standard Processing
CA-2020-128629,2020-07-10,2020-07-15,Standard Processing
CA-2020-100223,2020-07-05,2020-07-15,Standard Processing
CA-2020-100223,2020-07-05,2020-07-15,Standard Processing
CA-2020-100223,2020-07-05,2020-07-15,Standard Processing
CA-2020-100223,2020-07-05,2020-07-15,Standard Processing
CA-2020-100223,2020-07-05,2020-07-15,Standard Processing
US-2020-124303,2020-07-06,2020-07-15,Standard Processing
US-2020-124303,2020-07-06,2020-07-15,Standard Processing
US-2020-101784,2020-07-06,2020-07-15,Standard Processing
CA-2020-106824,2020-07-07,2020-07-15,Standard Processing
CA-2020-134306,2020-07-08,2020-07-15,Standard Processing
CA-2020-134306,2020-07-08,2020-07-15,Standard Processing
CA-2020-134306,2020-07-08,2020-07-15,Standard Processing
CA-2020-138464,2020-07-08,2020-07-15,Standard Processing
CA-2020-138464,2020-07-08,2020-07-15,Standard Processing
CA-2020-138464,2020-07-08,2020-07-15,Standard Processing
CA-2020-138464,2020-07-08,2020-07-15,Standard Processing
CA-2020-140480,2020-07-08,2020-07-15,Standard Processing
CA-2020-140480,2020-07-08,2020-07-15,Standard Processing
CA-2020-140480,2020-07-08,2020-07-15,Standard Processing
CA-2020-140480,2020-07-08,2020-07-15,Standard Processing
CA-2020-140480,2020-07-08,2020-07-15,Standard Processing
CA-2020-111759,2020-07-08,2020-07-15,Standard Processing
CA-2020-132122,2020-07-09,2020-07-15,Standard Processing
CA-2020-145128,2020-07-09,2020-07-15,Standard Processing
CA-2020-127460,2020-07-10,2020-07-15,Standard Processing
CA-2020-169012,2020-07-10,2020-07-15,Standard Processing
CA-2020-127656,2020-07-11,2020-07-15,Standard Processing
CA-2020-162015,2020-07-11,2020-07-15,Standard Processing
CA-2020-162015,2020-07-11,2020-07-15,Standard Processing
CA-2020-136623,2020-07-11,2020-07-15,Standard Processing
CA-2020-136623,2020-07-11,2020-07-15,Standard Processing
US-2020-128951,2020-07-15,2020-07-17,Express
US-2020-128951,2020-07-15,2020-07-17,Express
US-2020-128951,2020-07-15,2020-07-17,Express
CA-2020-156818,2020-07-11,2020-07-17,Standard Processing
CA-2020-108560,2020-07-08,2020-07-17,Standard Processing
CA-2020-108560,2020-07-08,2020-07-17,Standard Processing
CA-2020-108560,2020-07-08,2020-07-17,Standard Processing
CA-2020-108560,2020-07-08,2020-07-17,Standard Processing
US-2020-100209,2020-07-09,2020-07-17,Standard Processing
CA-2020-121083,2020-07-09,2020-07-17,Standard Processing
CA-2020-121083,2020-07-09,2020-07-17,Standard Processing
CA-2020-121083,2020-07-09,2020-07-17,Standard Processing
CA-2020-121083,2020-07-09,2020-07-17,Standard Processing
CA-2020-136364,2020-07-13,2020-07-20,Standard Processing
CA-2020-136364,2020-07-13,2020-07-20,Standard Processing
CA-2020-164959,2020-07-11,2020-07-20,Standard Processing
CA-2020-102155,2020-07-13,2020-07-20,Standard Processing
CA-2020-102155,2020-07-13,2020-07-20,Standard Processing
US-2020-158505,2020-07-21,2020-07-22,Express
US-2020-158505,2020-07-21,2020-07-22,Express
CA-2020-164378,2020-07-15,2020-07-22,Standard Processing
CA-2020-164378,2020-07-15,2020-07-22,Standard Processing
CA-2020-164378,2020-07-15,2020-07-22,Standard Processing
CA-2020-164378,2020-07-15,2020-07-22,Standard Processing
CA-2020-164378,2020-07-15,2020-07-22,Standard Processing
US-2020-156909,2020-07-16,2020-07-22,Standard Processing
CA-2020-142342,2020-07-17,2020-07-22,Standard Processing
CA-2020-142342,2020-07-17,2020-07-22,Standard Processing
CA-2020-142342,2020-07-17,2020-07-22,Standard Processing
CA-2020-142342,2020-07-17,2020-07-22,Standard Processing
CA-2020-106047,2020-07-12,2020-07-22,Standard Processing
CA-2020-121048,2020-07-14,2020-07-22,Standard Processing
CA-2020-121048,2020-07-14,2020-07-22,Standard Processing
CA-2020-121048,2020-07-14,2020-07-22,Standard Processing
CA-2020-121048,2020-07-14,2020-07-22,Standard Processing
CA-2020-121048,2020-07-14,2020-07-22,Standard Processing
CA-2020-121048,2020-07-14,2020-07-22,Standard Processing
CA-2020-121048,2020-07-14,2020-07-22,Standard Processing
US-2020-161935,2020-07-14,2020-07-22,Standard Processing
US-2020-161935,2020-07-14,2020-07-22,Standard Processing
US-2020-161935,2020-07-14,2020-07-22,Standard Processing
US-2020-161935,2020-07-14,2020-07-22,Standard Processing
US-2020-161935,2020-07-14,2020-07-22,Standard Processing
US-2020-161935,2020-07-14,2020-07-22,Standard Processing
CA-2020-166142,2020-07-15,2020-07-22,Standard Processing
CA-2020-166142,2020-07-15,2020-07-22,Standard Processing
CA-2020-109778,2020-07-16,2020-07-22,Standard Processing
CA-2020-126662,2020-07-17,2020-07-22,Standard Processing
US-2020-142573,2020-07-18,2020-07-22,Standard Processing
US-2020-142573,2020-07-18,2020-07-22,Standard Processing
US-2020-142573,2020-07-18,2020-07-22,Standard Processing
US-2020-142573,2020-07-18,2020-07-22,Standard Processing
US-2020-142573,2020-07-18,2020-07-22,Standard Processing
US-2020-165358,2020-07-18,2020-07-22,Standard Processing
US-2020-165358,2020-07-18,2020-07-22,Standard Processing
US-2020-165358,2020-07-18,2020-07-22,Standard Processing
CA-2020-118346,2020-07-23,2020-07-24,Express
US-2020-135013,2020-07-24,2020-07-24,Express
US-2020-152842,2020-07-16,2020-07-24,Standard Processing
CA-2020-139948,2020-07-17,2020-07-24,Standard Processing
US-2020-105046,2020-07-17,2020-07-24,Standard Processing
US-2020-105046,2020-07-17,2020-07-24,Standard Processing
US-2020-105046,2020-07-17,2020-07-24,Standard Processing
CA-2020-133718,2020-07-23,2020-07-27,Express
CA-2020-133718,2020-07-23,2020-07-27,Express
CA-2020-103478,2020-07-21,2020-07-27,Standard Processing
CA-2020-103478,2020-07-21,2020-07-27,Standard Processing
CA-2020-150497,2020-07-20,2020-07-27,Standard Processing
CA-2020-167549,2020-07-25,2020-07-29,Express
CA-2020-118724,2020-07-21,2020-07-29,Standard Processing
CA-2020-118724,2020-07-21,2020-07-29,Standard Processing
US-2020-169320,2020-07-23,2020-07-29,Standard Processing
US-2020-169320,2020-07-23,2020-07-29,Standard Processing
CA-2020-118640,2020-07-20,2020-07-29,Standard Processing
CA-2020-118640,2020-07-20,2020-07-29,Standard Processing
CA-2020-122035,2020-07-20,2020-07-29,Standard Processing
CA-2020-122035,2020-07-20,2020-07-29,Standard Processing
CA-2020-122035,2020-07-20,2020-07-29,Standard Processing
CA-2020-122035,2020-07-20,2020-07-29,Standard Processing
CA-2020-122035,2020-07-20,2020-07-29,Standard Processing
CA-2020-122035,2020-07-20,2020-07-29,Standard Processing
US-2020-108343,2020-07-20,2020-07-29,Standard Processing
US-2020-108343,2020-07-20,2020-07-29,Standard Processing
US-2020-108343,2020-07-20,2020-07-29,Standard Processing
US-2020-127719,2020-07-21,2020-07-29,Standard Processing
US-2020-160465,2020-07-21,2020-07-29,Standard Processing
US-2020-160465,2020-07-21,2020-07-29,Standard Processing
US-2020-160465,2020-07-21,2020-07-29,Standard Processing
CA-2020-104731,2020-07-21,2020-07-29,Standard Processing
CA-2020-104731,2020-07-21,2020-07-29,Standard Processing
CA-2020-104731,2020-07-21,2020-07-29,Standard Processing
CA-2020-104731,2020-07-21,2020-07-29,Standard Processing
CA-2020-104731,2020-07-21,2020-07-29,Standard Processing
CA-2020-104731,2020-07-21,2020-07-29,Standard Processing
CA-2020-104731,2020-07-21,2020-07-29,Standard Processing
CA-2020-145429,2020-07-21,2020-07-29,Standard Processing
CA-2020-145429,2020-07-21,2020-07-29,Standard Processing
CA-2020-145429,2020-07-21,2020-07-29,Standard Processing
US-2020-123204,2020-07-21,2020-07-29,Standard Processing
US-2020-123834,2020-07-21,2020-07-29,Standard Processing
CA-2020-145093,2020-07-21,2020-07-29,Standard Processing
CA-2020-109750,2020-07-22,2020-07-29,Standard Processing
US-2020-106551,2020-07-22,2020-07-29,Standard Processing
CA-2020-117240,2020-07-23,2020-07-29,Standard Processing
CA-2020-103506,2020-07-23,2020-07-29,Standard Processing
US-2020-101721,2020-07-23,2020-07-29,Standard Processing
CA-2020-110940,2020-07-23,2020-07-29,Standard Processing
CA-2020-169810,2020-07-25,2020-07-29,Standard Processing
CA-2020-115805,2020-07-31,2020-07-31,Express
CA-2020-121293,2020-07-25,2020-07-31,Standard Processing
CA-2020-121293,2020-07-25,2020-07-31,Standard Processing
CA-2020-121293,2020-07-25,2020-07-31,Standard Processing
CA-2020-121293,2020-07-25,2020-07-31,Standard Processing
CA-2020-121293,2020-07-25,2020-07-31,Standard Processing
CA-2020-125367,2020-07-23,2020-07-31,Standard Processing
CA-2020-155740,2020-07-30,2020-08-03,Express
CA-2020-161102,2020-07-31,2020-08-03,Express
CA-2020-161102,2020-07-31,2020-08-03,Express
CA-2020-123239,2020-07-27,2020-08-03,Standard Processing
CA-2020-125640,2020-07-25,2020-08-03,Standard Processing
CA-2020-108791,2020-07-27,2020-08-03,Standard Processing
CA-2020-108791,2020-07-27,2020-08-03,Standard Processing
CA-2020-135034,2020-08-01,2020-08-05,Express
CA-2020-165386,2020-08-03,2020-08-05,Express
CA-2020-133046,2020-07-27,2020-08-05,Standard Processing
CA-2020-133046,2020-07-27,2020-08-05,Standard Processing
CA-2020-133046,2020-07-27,2020-08-05,Standard Processing
CA-2020-133046,2020-07-27,2020-08-05,Standard Processing
CA-2020-107209,2020-07-27,2020-08-05,Standard Processing
CA-2020-101483,2020-07-29,2020-08-05,Standard Processing
CA-2020-101483,2020-07-29,2020-08-05,Standard Processing
CA-2020-101483,2020-07-29,2020-08-05,Standard Processing
CA-2020-146031,2020-07-29,2020-08-05,Standard Processing
CA-2020-167913,2020-07-30,2020-08-05,Standard Processing
CA-2020-167913,2020-07-30,2020-08-05,Standard Processing
US-2020-167318,2020-07-26,2020-08-05,Standard Processing
US-2020-167318,2020-07-26,2020-08-05,Standard Processing
CA-2020-130841,2020-07-28,2020-08-05,Standard Processing
CA-2020-130841,2020-07-28,2020-08-05,Standard Processing
CA-2020-130841,2020-07-28,2020-08-05,Standard Processing
US-2020-113852,2020-07-29,2020-08-05,Standard Processing
CA-2020-130771,2020-07-29,2020-08-05,Standard Processing
CA-2020-130771,2020-07-29,2020-08-05,Standard Processing
US-2020-130953,2020-07-29,2020-08-05,Standard Processing
US-2020-130953,2020-07-29,2020-08-05,Standard Processing
US-2020-130953,2020-07-29,2020-08-05,Standard Processing
US-2020-130953,2020-07-29,2020-08-05,Standard Processing
US-2020-115301,2020-07-29,2020-08-05,Standard Processing
CA-2020-125752,2020-07-31,2020-08-05,Standard Processing
CA-2020-147032,2020-07-31,2020-08-05,Standard Processing
CA-2020-147032,2020-07-31,2020-08-05,Standard Processing
CA-2020-147032,2020-07-31,2020-08-05,Standard Processing
CA-2020-162691,2020-08-01,2020-08-05,Standard Processing
CA-2020-162691,2020-08-01,2020-08-05,Standard Processing
CA-2020-133235,2020-08-01,2020-08-07,Express
CA-2020-163566,2020-08-03,2020-08-07,Express
CA-2020-132738,2020-08-04,2020-08-07,Express
CA-2020-132738,2020-08-04,2020-08-07,Express
CA-2020-124576,2020-08-01,2020-08-07,Standard Processing
US-2020-143175,2020-08-03,2020-08-07,Standard Processing
CA-2020-141103,2020-07-30,2020-08-07,Standard Processing
CA-2020-121909,2020-07-31,2020-08-07,Standard Processing
US-2020-165869,2020-07-31,2020-08-07,Standard Processing
US-2020-165869,2020-07-31,2020-08-07,Standard Processing
CA-2020-126144,2020-07-31,2020-08-07,Standard Processing
CA-2020-117695,2020-08-05,2020-08-10,Express
CA-2020-154676,2020-08-05,2020-08-10,Express
CA-2020-110821,2020-08-07,2020-08-10,Express
CA-2020-110821,2020-08-07,2020-08-10,Express
CA-2020-168942,2020-08-01,2020-08-10,Standard Processing
CA-2020-140781,2020-08-03,2020-08-10,Standard Processing
US-2020-118941,2020-08-12,2020-08-12,Express
US-2020-118941,2020-08-12,2020-08-12,Express
US-2020-118941,2020-08-12,2020-08-12,Express
CA-2020-168396,2020-08-03,2020-08-12,Standard Processing
CA-2020-168396,2020-08-03,2020-08-12,Standard Processing
CA-2020-141747,2020-08-03,2020-08-12,Standard Processing
CA-2020-161200,2020-08-06,2020-08-12,Standard Processing
CA-2020-161200,2020-08-06,2020-08-12,Standard Processing
CA-2020-163321,2020-08-07,2020-08-12,Standard Processing
CA-2020-146367,2020-08-04,2020-08-12,Standard Processing
CA-2020-128328,2020-08-05,2020-08-12,Standard Processing
CA-2020-128328,2020-08-05,2020-08-12,Standard Processing
CA-2020-128328,2020-08-05,2020-08-12,Standard Processing
CA-2020-136609,2020-08-06,2020-08-12,Standard Processing
CA-2020-168172,2020-08-06,2020-08-12,Standard Processing
CA-2020-158344,2020-08-07,2020-08-12,Standard Processing
CA-2020-156776,2020-08-07,2020-08-12,Standard Processing
CA-2020-156776,2020-08-07,2020-08-12,Standard Processing
CA-2020-156776,2020-08-07,2020-08-12,Standard Processing
CA-2020-156776,2020-08-07,2020-08-12,Standard Processing
CA-2020-156776,2020-08-07,2020-08-12,Standard Processing
CA-2020-156776,2020-08-07,2020-08-12,Standard Processing
CA-2020-156776,2020-08-07,2020-08-12,Standard Processing
CA-2020-156776,2020-08-07,2020-08-12,Standard Processing
CA-2020-139311,2020-08-11,2020-08-14,Express
CA-2020-139311,2020-08-11,2020-08-14,Express
CA-2020-139311,2020-08-11,2020-08-14,Express
CA-2020-139311,2020-08-11,2020-08-14,Express
US-2020-103828,2020-08-13,2020-08-14,Express
US-2020-103828,2020-08-13,2020-08-14,Express
US-2020-103828,2020-08-13,2020-08-14,Express
US-2020-103828,2020-08-13,2020-08-14,Express
CA-2020-160899,2020-08-11,2020-08-14,Standard Processing
CA-2020-151981,2020-08-06,2020-08-14,Standard Processing
CA-2020-151981,2020-08-06,2020-08-14,Standard Processing
CA-2020-151981,2020-08-06,2020-08-14,Standard Processing
CA-2020-117023,2020-08-07,2020-08-14,Standard Processing
CA-2020-117023,2020-08-07,2020-08-14,Standard Processing
US-2020-155999,2020-08-07,2020-08-14,Standard Processing
US-2020-155999,2020-08-07,2020-08-14,Standard Processing
CA-2020-115175,2020-08-07,2020-08-14,Standard Processing
CA-2020-158169,2020-08-12,2020-08-17,Express
CA-2020-158169,2020-08-12,2020-08-17,Express
CA-2020-122987,2020-08-16,2020-08-17,Express
CA-2020-122987,2020-08-16,2020-08-17,Express
US-2020-111423,2020-08-17,2020-08-19,Express
US-2020-111423,2020-08-17,2020-08-19,Express
CA-2020-145443,2020-08-10,2020-08-19,Standard Processing
CA-2020-169264,2020-08-14,2020-08-19,Standard Processing
CA-2020-169264,2020-08-14,2020-08-19,Standard Processing
CA-2020-143063,2020-08-10,2020-08-19,Standard Processing
CA-2020-143063,2020-08-10,2020-08-19,Standard Processing
CA-2020-143063,2020-08-10,2020-08-19,Standard Processing
CA-2020-100433,2020-08-11,2020-08-19,Standard Processing
